Wall time,Step,Value
1718048687.863598,7,0.0008458543452434242
1718048689.87075,7,0.0005551713984459639
1718048691.854466,7,0.001071015722118318
1718048698.34214,7,0.001208749134093523
1718048716.702192,7,0.00042130154906772077
1718048727.886537,7,0.0006736699142493308
1718048732.264064,7,0.0007208198658190668
1718048745.130643,7,0.0006972875562496483
1718048753.144,7,0.0015784393763169646
1718048755.139792,7,0.00030739224166609347
1718048757.104084,7,0.00046808712068013847
1718048759.019541,7,0.0006692965980619192
1718048770.534859,7,0.001321957679465413
1718048776.159282,7,0.0009225080721080303
1718048789.227946,7,0.0007748675416223705
1718048793.0071008,7,0.0009160643094219267
1718048798.556563,7,0.0010501521173864603
1718048800.4023511,7,0.0006910964148119092
1718048806.0128279,7,0.0007816650322638452
1718048817.227235,7,0.0015569186070933938
1718048820.95062,7,0.000656945223454386
1718048835.5487459,8,0.0007580264937132597
1718048841.1454442,8,0.000617623794823885
1718048842.964902,8,0.000565191323403269
1718048844.826275,8,0.00028112545260228217
1718048846.6237922,8,0.0006047066999599338
1718048848.460578,8,0.0014823043020442128
1718048859.376189,8,0.001261180848814547
1718048870.3075671,8,0.0006808224134147167
1718048881.276246,8,0.0008671058458276093
1718048892.083162,8,0.0006414105300791562
1718048901.131733,8,0.0017080645775422454
1718048908.687716,8,0.00046153971925377846
1718048922.194557,8,0.0009553853305988014
1718048926.151435,8,0.0011265628272667527
1718048931.9030862,8,0.0014757433673366904
1718048935.68425,8,0.0007440570625476539
1718048937.6815639,8,0.0003074149717576802
1718048943.79306,8,0.0008056272636167705
1718048945.694419,8,0.0004370125534478575
1718048949.46233,8,0.0014180182479321957
1718048951.353756,8,0.000999323558062315
1718048957.158558,8,0.0011777542531490326
1718048990.321772,8,0.0012916203122586012
1718048992.273689,8,0.0008580036810599267
1718048994.228694,8,0.0007533045136369765
1718049004.079024,8,0.00029120032559148967
1718049009.736872,8,0.0015909181674942374
1718049017.248524,8,0.0012573272688314319
1718049019.117378,8,0.001616581343114376
1718049021.097651,8,0.0006296715582720935
1718049028.760232,8,0.0008216922869905829
1718049030.677541,8,0.0007798878941684961
1718049032.5482361,8,0.001424060552380979
1718049036.26461,8,0.0005468674353323877
1718049040.0134232,8,0.0006711571477353573
1718049043.759246,8,0.0009094604174606502
1718049047.522408,8,0.0009654069435782731
1718049062.387072,8,0.0007908092811703682
1718049071.681099,8,0.0013465839438140392
1718049073.5798569,8,0.000633814197499305
1718049090.563731,8,0.0006399168632924557
1718049092.42446,8,0.001755423378199339
1718049113.048367,8,0.0008306486997753382
1718049128.11496,8,0.0007733199745416641
1718049129.988888,8,0.0008720370242372155
1718049135.6196349,8,0.0007990165031515062
1718049139.421024,8,0.00027607608353719115
1718049141.28327,8,0.0006136431475169957
1718049165.816564,9,0.0015329234302043915
1718049167.713514,9,0.0019596756901592016
1718049169.613415,9,0.00043520404142327607
1718049171.5244858,9,0.0005825722473673522
1718049177.226593,9,0.0008039338863454759
1718049181.1784441,9,0.0006487250211648643
1718049183.0864089,9,0.0010396683355793357
1718049185.026995,9,0.0007031530258245766
1718049200.63302,9,0.00047579986858181655
1718049210.376228,9,0.001201728475280106
1718049212.3047612,9,0.0006086096400395036
1718049218.120831,9,0.00038406738894991577
1718049231.773559,9,0.0005884641432203352
1718049235.7610502,9,0.0010418008314445615
1718049255.862918,9,0.0014155310345813632
1718049267.179179,9,0.0013150281738489866
1718049269.260034,9,0.0007958403439261019
1718049273.29052,9,0.0009154303115792572
1718049275.258838,9,0.0004922511288896203
1718049287.256604,9,0.000600931525696069
1718049301.396619,9,0.0009530768147669733
1718049303.392041,9,0.0004968433640897274
1718049321.2726111,9,0.0006252689636312425
1718049329.192992,9,0.0008576600230298936
1718049333.160657,9,0.0005731478449888527
1718049341.056812,9,0.0013669233303517103
1718049359.216844,9,0.0005281635676510632
1718049363.2087948,9,0.0008137685945257545
1718049369.304078,9,0.000561743916478008
1718049373.373725,9,0.000471196515718475
1718049375.4098392,9,0.0005406539421528578
1718049386.591681,9,0.000958471791818738
1718049392.739946,9,0.0007317109266296029
1718049403.3249128,9,0.0019031960982829332
1718049407.359094,9,0.0012285108678042889
1718049420.022763,9,0.00025174839538522065
1718049422.0658371,9,0.0007542767561972141
1718049424.1107311,9,0.0010249189799651504
1718049432.2922602,9,0.0006659131031483412
1718049442.355946,9,0.0005028631421737373
1718049448.397569,9,0.0005274508148431778
1718049452.403671,9,0.0005031103501096368
1718049458.4627688,9,0.0010963366366922855
1718049464.838547,9,0.002072705654427409
1718049473.181227,9,0.0003719842352438718
1718049487.312438,9,0.0007926782127469778
1718049499.22898,10,0.001106378505937755
1718049501.2715,10,0.0003646046097856015
1718049516.163418,10,0.00036893945070914924
1718049520.382528,10,0.0016315549146384
1718049524.539927,10,0.0004622255510184914
1718049530.7448509,10,0.001112768310122192
1718049532.81811,10,0.0008069875766523182
1718049547.140556,10,0.0012854143278673291
1718049549.5354502,10,0.0005715827574022114
1718049569.0615711,10,0.00112826784607023
1718049577.281426,10,0.0005374993197619915
1718049579.7619462,10,0.0009400657727383077
1718049582.369668,10,0.0009584800573065877
1718049585.1068559,10,0.0017656116979196668
1718049590.250973,10,0.0011266247602179646
1718049597.954091,10,0.0006615527672693133
1718049613.8745978,10,0.0003543782513588667
1718049616.0084212,10,0.0009580602054484189
1718049626.624425,10,0.0012183625949546695
1718049631.167171,10,0.00044796825386583805
1718049633.322529,10,0.0010170626919716597
1718049635.390949,10,0.00039711553836241364
1718049656.178528,10,0.0009833239018917084
1718049664.850018,10,0.001013642642647028
1718049669.1123688,10,0.0010061839129775763
1718049671.244543,10,0.0005532397772185504
1718049675.990407,10,0.0004424386424943805
1718049688.701257,10,0.00030376247013919055
1718049690.9208908,10,0.0002667760127224028
1718049695.198793,10,0.0007856719894334674
1718049698.397515,10,0.0006367121823132038
1718049700.825386,10,0.00022868152882438153
1718049707.526264,10,0.0011420842492952943
1718049711.93069,10,0.0009082931792363524
1718049716.1580758,10,0.0013411910040304065
1718049735.204385,10,0.00044132969924248755
1718049741.403234,10,0.0004436235467437655
1718049759.935819,10,0.0005594884278252721
1718049772.112478,10,0.00032265938352793455
1718049774.206951,10,0.0005041351541876793
1718049786.564309,10,0.0011635521659627557
1718049788.500673,10,0.0013327902415767312
1718049790.42878,10,0.000567127310205251
1718049794.272031,10,0.00046469049993902445
1718049806.8326342,10,0.0012462622253224254
1718049819.0709178,10,0.0021378081291913986
1718049820.987597,10,0.001070031663402915
1718049837.792104,10,0.000998263363726437
1718049839.8337831,10,0.0009925516787916422
1718049845.760555,10,0.0003175386809743941
1718049851.535698,10,0.0004727931518573314
1718049859.784065,10,0.0005001219687983394
1718049872.800537,11,0.0005384910036809742
1718049880.814753,11,0.0005070562474429607
1718049892.514069,11,0.0005841620732098818
1718049900.4186292,11,0.0005424540140666068
1718049902.640994,11,0.0005753962323069572
1718049908.5791318,11,0.0004935298929922283
1718049918.852593,11,0.0004323126340750605
1718049927.0250509,11,0.00046923302579671144
1718049931.1322901,11,0.0007779637817293406
1718049935.633295,11,0.0013784249313175678
1718049939.7800698,11,0.0009551195544190705
1718049954.591809,11,0.0004953530733473599
1718049959.001177,11,0.0009447585907764733
1718049961.158514,11,0.0013843686319887638
1718049973.8933,11,0.0014932086924090981
1718049976.10559,11,0.000444346311269328
1718049978.317413,11,0.0009854126255959272
1718049983.0767272,11,0.000766976154409349
1718049987.656445,11,0.0003197516198270023
1718050014.1235552,11,0.0005544782616198063
1718050034.0058901,11,0.0011662153992801905
1718050042.550694,11,0.0006653799791820347
1718050053.138069,11,0.0012923391768708825
1718050055.1942909,11,0.0003503308689687401
1718050065.500279,11,0.0008614377584308386
1718050067.530358,11,0.0008293345454148948
1718050069.579867,11,0.0007351327803917229
1718050078.163732,11,0.00048028407036326826
1718050080.263903,11,0.0006205886602401733
1718050092.6711261,11,0.0003171415301039815
1718050100.809511,11,0.00044774464913643897
1718050102.8470201,11,0.0008567255572415888
1718050104.976942,11,0.0009814708027988672
1718050109.0767748,11,0.00017631257651373744
1718050112.194036,11,0.0006454100366681814
1718050123.132855,11,0.00031700459658168256
1718050129.5962849,11,0.00025690183974802494
1718050133.818313,11,0.0006886610644869506
1718050141.010429,11,0.00031567952828481793
1718050147.93698,11,0.001101737841963768
1718050154.5214632,11,0.0008111957577057183
1718050159.086377,11,0.0005877565126866102
1718050174.043665,11,0.000262146262684837
1718050178.3228319,11,0.0006129737594164908
1718050183.278461,11,0.00019516228348948061
1718050204.464721,11,0.0014714727876707911
1718050206.5954401,11,0.000369799614418298
1718050208.706652,11,0.000360113219358027
1718050210.8324401,11,0.0006367373280227184
1718050251.454405,12,0.0010865331860259175
1718050259.773746,12,0.002074332209303975
1718050267.961143,12,0.0007055106689222157
1718050270.025019,12,0.0006970164249651134
1718050276.227031,12,0.0008826376288197935
1718050278.281804,12,0.0005214092088863254
1718050284.9727511,12,0.0005023787962272763
1718050289.96844,12,0.0006791393971070647
1718050294.31587,12,0.0006035575643181801
1718050305.0750148,12,0.0005403062095865607
1718050311.386027,12,0.00039655741420574486
1718050315.661089,12,0.0005928656901232898
1718050317.9545732,12,0.000509546312969178
1718050322.644525,12,0.0004948018467985094
1718050329.239635,12,0.0003561439807526767
1718050335.9324841,12,0.0007780185551382601
1718050340.130208,12,0.0007436061860062182
1718050346.903628,12,0.00025755789829418063
1718050353.595146,12,0.0006664649699814618
1718050355.897061,12,0.0009956397116184235
1718050362.238512,12,0.00014924205606803298
1718050368.7351522,12,0.0002509949554223567
1718050388.2218602,12,0.0005596639821305871
1718050392.3530428,12,0.0004889051197096705
1718051344.309102,12,0.0005061755073256791
1718052257.3938382,12,0.0003947813529521227
1718052259.182212,12,0.000989702413789928
1718052261.097816,12,0.00037455203710123897
1718053178.463701,12,0.0005766395479440689
1718053180.3557708,12,0.0002856339269783348
1718053394.605279,12,0.00041638093534857035
1718053398.651825,12,0.00045277501340024173
1718053405.091131,12,0.0003316577058285475
1718053407.780417,12,0.00044630005140788853
1718053415.229441,12,0.0009066523634828627
1718053424.521416,12,0.0005971320206299424
1718053428.081229,12,0.0008028406300581992
1718053438.9803572,12,0.0005011704633943737
1718053440.75231,12,0.0008037909865379333
1718053442.5637991,12,0.00021921780717093498
1718053444.3717802,12,0.0005152100347913802
1718053446.189342,12,0.0002745931560639292
1718053451.708895,12,0.0005881338729523122
1718053455.2819588,12,0.0002880801912397146
1718053462.29968,12,0.00018693819583859295
1718053467.695195,12,0.0006989272660575807
1718053471.236001,12,0.00048370123840868473
1718053474.8267462,12,0.000894030265044421
1718053476.602827,12,0.0009306928841397166
1718053478.3965619,12,0.00045236098230816424
1718053485.591004,12,0.00061967404326424
1718053492.685693,12,0.0006766282604075968
1718053494.4449139,12,0.0003749737807083875
1718053496.243977,12,0.00043578899931162596
1718053503.417811,12,0.0007998452056199312
1718053505.2131479,12,0.0008662203908897936
1718053508.7677639,12,0.00031996212783269584
1718053510.570869,12,0.0004078220226801932
1718053514.198188,12,0.0007383470656350255
1718053515.925733,12,0.0017512552440166473
1718053519.054278,12,0.0006338580860756338
1718053522.572423,12,0.00039198953891173005
1718053524.355337,12,0.0006108201341703534
1718053528.017241,12,0.0005401886883191764
1718053533.3241699,12,0.0012926737545058131
1718053536.8330948,12,0.0005021024844609201
1718053538.526201,12,0.00034101729397661984
1718053557.2838778,13,0.0007670285413041711
1718053559.001038,13,0.000814547180198133
1718053560.7568572,13,0.0004277640546206385
1718053567.892148,13,0.0005356534384191036
1718053571.510085,13,0.00022621374228037894
1718053575.0586681,13,0.0005745920352637768
1718053582.203187,13,0.0005385583499446511
1718053594.695117,13,0.0005114107043482363
1718053599.973231,13,0.0007673322688788176
1718053603.495716,13,0.0008993608644232154
1718053607.09149,13,0.0006619486957788467
1718053608.887989,13,0.0005097183166071773
1718053615.951298,13,0.00016931360005401075
1718053619.5371141,13,0.0007810730021446943
1718053621.307787,13,0.0004507293342612684
1718053623.0806952,13,0.00013728563499171287
1718053628.4080489,13,0.0003254936309531331
1718053635.569512,13,0.0008974561933428049
1718053637.372137,13,0.0005981058930046856
